index,id,datetime,time,reading,measure,port
75,pine chip NO3 humid,03/20/2018 13:10:40,2220.000,66.7,Humidity,COM4

75,pine chip NO3 humid,03/20/2018 13:10:40,2220.000,30.0,Temperature,COM4

75,pine chip NO3 humid,03/20/2018 13:10:40,2220.000,0.91,NH3,COM5

75,pine chip NO3 humid,03/20/2018 13:10:40,2220.000,5.46,CO,COM5

75,pine chip NO3 humid,03/20/2018 13:10:40,2220.000,0.09,NO2,COM5

75,pine chip NO3 humid,03/20/2018 13:10:40,2220.000,890.24,C3H8,COM5

75,pine chip NO3 humid,03/20/2018 13:10:40,2220.000,581.17,C4H10,COM5

75,pine chip NO3 humid,03/20/2018 13:10:40,2220.000,1421.59,CH4,COM5

75,pine chip NO3 humid,03/20/2018 13:10:40,2220.000,1.02,H2,COM5

75,pine chip NO3 humid,03/20/2018 13:10:40,2220.000,2.17,C2H5OH,COM5

75,pine chip NO3 humid,03/20/2018 13:10:40,2220.000,19.68,O2,COM6

75,pine chip NO3 humid,03/20/2018 13:10:40,2220.000,980.0,Pressure,COM6

75,pine chip NO3 humid,03/20/2018 13:10:40,2220.000,33.8,uvTemperature,COM6

76,pine chip NO3 humid,03/20/2018 13:11:10,2250.000,856.0,CO2,COM4

76,pine chip NO3 humid,03/20/2018 13:11:10,2250.000,66.9,Humidity,COM4

76,pine chip NO3 humid,03/20/2018 13:11:10,2250.000,30.0,Temperature,COM4

76,pine chip NO3 humid,03/20/2018 13:11:10,2250.000,0.91,NH3,COM5

76,pine chip NO3 humid,03/20/2018 13:11:10,2250.000,5.46,CO,COM5

76,pine chip NO3 humid,03/20/2018 13:11:10,2250.000,0.09,NO2,COM5

76,pine chip NO3 humid,03/20/2018 13:11:10,2250.000,890.24,C3H8,COM5

76,pine chip NO3 humid,03/20/2018 13:11:10,2250.000,581.17,C4H10,COM5

76,pine chip NO3 humid,03/20/2018 13:11:10,2250.000,1421.59,CH4,COM5

76,pine chip NO3 humid,03/20/2018 13:11:10,2250.000,1.02,H2,COM5

76,pine chip NO3 humid,03/20/2018 13:11:10,2250.000,2.17,C2H5OH,COM5

76,pine chip NO3 humid,03/20/2018 13:11:10,2250.000,19.66,O2,COM6

76,pine chip NO3 humid,03/20/2018 13:11:10,2250.000,981.0,Pressure,COM6

76,pine chip NO3 humid,03/20/2018 13:11:10,2250.000,33.8,uvTemperature,COM6

77,pine chip NO3 humid,03/20/2018 13:11:40,2280.000,816.0,CO2,COM4

77,pine chip NO3 humid,03/20/2018 13:11:40,2280.000,67.0,Humidity,COM4

77,pine chip NO3 humid,03/20/2018 13:11:40,2280.000,30.0,Temperature,COM4

77,pine chip NO3 humid,03/20/2018 13:11:40,2280.000,0.91,NH3,COM5

77,pine chip NO3 humid,03/20/2018 13:11:40,2280.000,5.46,CO,COM5

77,pine chip NO3 humid,03/20/2018 13:11:40,2280.000,0.09,NO2,COM5

77,pine chip NO3 humid,03/20/2018 13:11:40,2280.000,890.24,C3H8,COM5

77,pine chip NO3 humid,03/20/2018 13:11:40,2280.000,581.17,C4H10,COM5

77,pine chip NO3 humid,03/20/2018 13:11:40,2280.000,1421.59,CH4,COM5

77,pine chip NO3 humid,03/20/2018 13:11:40,2280.000,1.02,H2,COM5

77,pine chip NO3 humid,03/20/2018 13:11:40,2280.000,2.17,C2H5OH,COM5

77,pine chip NO3 humid,03/20/2018 13:11:40,2280.000,19.68,O2,COM6

77,pine chip NO3 humid,03/20/2018 13:11:40,2280.000,980.0,Pressure,COM6

77,pine chip NO3 humid,03/20/2018 13:11:40,2280.000,33.8,uvTemperature,COM6

78,pine chip NO3 humid,03/20/2018 13:12:10,2310.000,854.0,CO2,COM4

78,pine chip NO3 humid,03/20/2018 13:12:10,2310.000,67.3,Humidity,COM4

78,pine chip NO3 humid,03/20/2018 13:12:10,2310.000,30.0,Temperature,COM4

78,pine chip NO3 humid,03/20/2018 13:12:10,2310.000,0.92,NH3,COM5

78,pine chip NO3 humid,03/20/2018 13:12:10,2310.000,5.49,CO,COM5

78,pine chip NO3 humid,03/20/2018 13:12:10,2310.000,0.09,NO2,COM5

78,pine chip NO3 humid,03/20/2018 13:12:10,2310.000,899.52,C3H8,COM5

78,pine chip NO3 humid,03/20/2018 13:12:10,2310.000,586.31,C4H10,COM5

78,pine chip NO3 humid,03/20/2018 13:12:10,2310.000,1446.95,CH4,COM5

78,pine chip NO3 humid,03/20/2018 13:12:10,2310.000,1.03,H2,COM5

78,pine chip NO3 humid,03/20/2018 13:12:10,2310.000,2.18,C2H5OH,COM5

78,pine chip NO3 humid,03/20/2018 13:12:10,2310.000,19.67,O2,COM6

78,pine chip NO3 humid,03/20/2018 13:12:10,2310.000,980.0,Pressure,COM6

78,pine chip NO3 humid,03/20/2018 13:12:10,2310.000,33.8,uvTemperature,COM6

79,pine chip NO3 humid,03/20/2018 13:12:40,2340.000,799.0,CO2,COM4

79,pine chip NO3 humid,03/20/2018 13:12:40,2340.000,67.4,Humidity,COM4

79,pine chip NO3 humid,03/20/2018 13:12:40,2340.000,30.0,Temperature,COM4

79,pine chip NO3 humid,03/20/2018 13:12:40,2340.000,0.93,NH3,COM5

79,pine chip NO3 humid,03/20/2018 13:12:40,2340.000,5.54,CO,COM5

79,pine chip NO3 humid,03/20/2018 13:12:40,2340.000,0.09,NO2,COM5

79,pine chip NO3 humid,03/20/2018 13:12:40,2340.000,918.35,C3H8,COM5

79,pine chip NO3 humid,03/20/2018 13:12:40,2340.000,596.72,C4H10,COM5

79,pine chip NO3 humid,03/20/2018 13:12:40,2340.000,1498.98,CH4,COM5

79,pine chip NO3 humid,03/20/2018 13:12:40,2340.000,1.04,H2,COM5

79,pine chip NO3 humid,03/20/2018 13:12:40,2340.000,2.21,C2H5OH,COM5

79,pine chip NO3 humid,03/20/2018 13:12:40,2340.000,19.67,O2,COM6

79,pine chip NO3 humid,03/20/2018 13:12:40,2340.000,980.0,Pressure,COM6

79,pine chip NO3 humid,03/20/2018 13:12:40,2340.000,33.8,uvTemperature,COM6

80,pine chip NO3 humid,03/20/2018 13:13:10,2370.000,820.0,CO2,COM4

80,pine chip NO3 humid,03/20/2018 13:13:10,2370.000,67.6,Humidity,COM4

80,pine chip NO3 humid,03/20/2018 13:13:10,2370.000,30.0,Temperature,COM4

80,pine chip NO3 humid,03/20/2018 13:13:10,2370.000,0.93,NH3,COM5

80,pine chip NO3 humid,03/20/2018 13:13:10,2370.000,5.54,CO,COM5

80,pine chip NO3 humid,03/20/2018 13:13:10,2370.000,0.09,NO2,COM5

80,pine chip NO3 humid,03/20/2018 13:13:10,2370.000,918.35,C3H8,COM5

80,pine chip NO3 humid,03/20/2018 13:13:10,2370.000,596.72,C4H10,COM5

80,pine chip NO3 humid,03/20/2018 13:13:10,2370.000,1498.98,CH4,COM5

80,pine chip NO3 humid,03/20/2018 13:13:10,2370.000,1.04,H2,COM5

80,pine chip NO3 humid,03/20/2018 13:13:10,2370.000,2.21,C2H5OH,COM5

80,pine chip NO3 humid,03/20/2018 13:13:10,2370.000,19.67,O2,COM6

80,pine chip NO3 humid,03/20/2018 13:13:10,2370.000,980.0,Pressure,COM6

80,pine chip NO3 humid,03/20/2018 13:13:10,2370.000,33.8,uvTemperature,COM6

81,pine chip NO3 humid,03/20/2018 13:13:40,2400.000,799.0,CO2,COM4

81,pine chip NO3 humid,03/20/2018 13:13:40,2400.000,67.8,Humidity,COM4

81,pine chip NO3 humid,03/20/2018 13:13:40,2400.000,30.0,Temperature,COM4

81,pine chip NO3 humid,03/20/2018 13:13:40,2400.000,0.92,NH3,COM5

81,pine chip NO3 humid,03/20/2018 13:13:40,2400.000,5.49,CO,COM5

81,pine chip NO3 humid,03/20/2018 13:13:40,2400.000,0.09,NO2,COM5

81,pine chip NO3 humid,03/20/2018 13:13:40,2400.000,899.52,C3H8,COM5

81,pine chip NO3 humid,03/20/2018 13:13:40,2400.000,586.31,C4H10,COM5

81,pine chip NO3 humid,03/20/2018 13:13:40,2400.000,1446.95,CH4,COM5

81,pine chip NO3 humid,03/20/2018 13:13:40,2400.000,1.03,H2,COM5

81,pine chip NO3 humid,03/20/2018 13:13:40,2400.000,2.18,C2H5OH,COM5

81,pine chip NO3 humid,03/20/2018 13:13:40,2400.000,19.66,O2,COM6

81,pine chip NO3 humid,03/20/2018 13:13:40,2400.000,980.0,Pressure,COM6

81,pine chip NO3 humid,03/20/2018 13:13:40,2400.000,33.8,uvTemperature,COM6

82,pine chip NO3 humid,03/20/2018 13:14:10,2430.000,838.0,CO2,COM4

82,pine chip NO3 humid,03/20/2018 13:14:10,2430.000,68.0,Humidity,COM4

82,pine chip NO3 humid,03/20/2018 13:14:10,2430.000,30.0,Temperature,COM4

82,pine chip NO3 humid,03/20/2018 13:14:10,2430.000,0.93,NH3,COM5

82,pine chip NO3 humid,03/20/2018 13:14:10,2430.000,5.49,CO,COM5

82,pine chip NO3 humid,03/20/2018 13:14:10,2430.000,0.09,NO2,COM5

82,pine chip NO3 humid,03/20/2018 13:14:10,2430.000,908.89,C3H8,COM5

82,pine chip NO3 humid,03/20/2018 13:14:10,2430.000,591.49,C4H10,COM5

82,pine chip NO3 humid,03/20/2018 13:14:10,2430.000,1446.95,CH4,COM5

82,pine chip NO3 humid,03/20/2018 13:14:10,2430.000,1.03,H2,COM5

82,pine chip NO3 humid,03/20/2018 13:14:10,2430.000,2.18,C2H5OH,COM5

82,pine chip NO3 humid,03/20/2018 13:14:10,2430.000,19.66,O2,COM6

82,pine chip NO3 humid,03/20/2018 13:14:10,2430.000,980.0,Pressure,COM6

82,pine chip NO3 humid,03/20/2018 13:14:10,2430.000,33.9,uvTemperature,COM6

83,pine chip NO3 humid,03/20/2018 13:14:40,2460.000,860.0,CO2,COM4

83,pine chip NO3 humid,03/20/2018 13:14:40,2460.000,68.2,Humidity,COM4

83,pine chip NO3 humid,03/20/2018 13:14:40,2460.000,30.0,Temperature,COM4

83,pine chip NO3 humid,03/20/2018 13:14:40,2460.000,0.93,NH3,COM5

83,pine chip NO3 humid,03/20/2018 13:14:40,2460.000,5.51,CO,COM5

83,pine chip NO3 humid,03/20/2018 13:14:40,2460.000,0.09,NO2,COM5

83,pine chip NO3 humid,03/20/2018 13:14:40,2460.000,908.89,C3H8,COM5

83,pine chip NO3 humid,03/20/2018 13:14:40,2460.000,591.49,C4H10,COM5

83,pine chip NO3 humid,03/20/2018 13:14:40,2460.000,1472.74,CH4,COM5

83,pine chip NO3 humid,03/20/2018 13:14:40,2460.000,1.04,H2,COM5

83,pine chip NO3 humid,03/20/2018 13:14:40,2460.000,2.19,C2H5OH,COM5

83,pine chip NO3 humid,03/20/2018 13:14:40,2460.000,19.66,O2,COM6

83,pine chip NO3 humid,03/20/2018 13:14:40,2460.000,980.0,Pressure,COM6

83,pine chip NO3 humid,03/20/2018 13:14:40,2460.000,33.9,uvTemperature,COM6

84,pine chip NO3 humid,03/20/2018 13:15:10,2490.000,781.0,CO2,COM4

84,pine chip NO3 humid,03/20/2018 13:15:10,2490.000,68.4,Humidity,COM4

84,pine chip NO3 humid,03/20/2018 13:15:10,2490.000,30.0,Temperature,COM4

84,pine chip NO3 humid,03/20/2018 13:15:10,2490.000,0.93,NH3,COM5

84,pine chip NO3 humid,03/20/2018 13:15:10,2490.000,5.51,CO,COM5

84,pine chip NO3 humid,03/20/2018 13:15:10,2490.000,0.09,NO2,COM5

84,pine chip NO3 humid,03/20/2018 13:15:10,2490.000,908.89,C3H8,COM5

84,pine chip NO3 humid,03/20/2018 13:15:10,2490.000,591.49,C4H10,COM5

84,pine chip NO3 humid,03/20/2018 13:15:10,2490.000,1472.74,CH4,COM5

84,pine chip NO3 humid,03/20/2018 13:15:10,2490.000,1.04,H2,COM5

84,pine chip NO3 humid,03/20/2018 13:15:10,2490.000,2.19,C2H5OH,COM5

84,pine chip NO3 humid,03/20/2018 13:15:10,2490.000,19.66,O2,COM6

84,pine chip NO3 humid,03/20/2018 13:15:10,2490.000,980.0,Pressure,COM6

84,pine chip NO3 humid,03/20/2018 13:15:10,2490.000,33.9,uvTemperature,COM6

85,pine chip NO3 humid,03/20/2018 13:15:40,2520.000,838.0,CO2,COM4

85,pine chip NO3 humid,03/20/2018 13:15:40,2520.000,68.6,Humidity,COM4

85,pine chip NO3 humid,03/20/2018 13:15:40,2520.000,30.1,Temperature,COM4

85,pine chip NO3 humid,03/20/2018 13:15:40,2520.000,0.93,NH3,COM5

85,pine chip NO3 humid,03/20/2018 13:15:40,2520.000,5.51,CO,COM5

85,pine chip NO3 humid,03/20/2018 13:15:40,2520.000,0.09,NO2,COM5

85,pine chip NO3 humid,03/20/2018 13:15:40,2520.000,908.89,C3H8,COM5

85,pine chip NO3 humid,03/20/2018 13:15:40,2520.000,591.49,C4H10,COM5

85,pine chip NO3 humid,03/20/2018 13:15:40,2520.000,1472.74,CH4,COM5

85,pine chip NO3 humid,03/20/2018 13:15:40,2520.000,1.04,H2,COM5

85,pine chip NO3 humid,03/20/2018 13:15:40,2520.000,2.19,C2H5OH,COM5

85,pine chip NO3 humid,03/20/2018 13:15:40,2520.000,19.66,O2,COM6

85,pine chip NO3 humid,03/20/2018 13:15:40,2520.000,980.0,Pressure,COM6

85,pine chip NO3 humid,03/20/2018 13:15:40,2520.000,33.9,uvTemperature,COM6

86,pine chip NO3 humid,03/20/2018 13:16:10,2550.000,827.0,CO2,COM4

86,pine chip NO3 humid,03/20/2018 13:16:10,2550.000,68.7,Humidity,COM4

86,pine chip NO3 humid,03/20/2018 13:16:10,2550.000,30.1,Temperature,COM4

86,pine chip NO3 humid,03/20/2018 13:16:10,2550.000,0.93,NH3,COM5

86,pine chip NO3 humid,03/20/2018 13:16:10,2550.000,5.51,CO,COM5

86,pine chip NO3 humid,03/20/2018 13:16:10,2550.000,0.09,NO2,COM5

86,pine chip NO3 humid,03/20/2018 13:16:10,2550.000,908.89,C3H8,COM5

86,pine chip NO3 humid,03/20/2018 13:16:10,2550.000,591.49,C4H10,COM5

86,pine chip NO3 humid,03/20/2018 13:16:10,2550.000,1472.74,CH4,COM5

86,pine chip NO3 humid,03/20/2018 13:16:10,2550.000,1.04,H2,COM5

86,pine chip NO3 humid,03/20/2018 13:16:10,2550.000,2.19,C2H5OH,COM5

86,pine chip NO3 humid,03/20/2018 13:16:10,2550.000,19.66,O2,COM6

86,pine chip NO3 humid,03/20/2018 13:16:10,2550.000,980.0,Pressure,COM6

86,pine chip NO3 humid,03/20/2018 13:16:10,2550.000,33.9,uvTemperature,COM6

87,pine chip NO3 humid,03/20/2018 13:16:40,2580.000,823.0,CO2,COM4

87,pine chip NO3 humid,03/20/2018 13:16:40,2580.000,69.0,Humidity,COM4

87,pine chip NO3 humid,03/20/2018 13:16:40,2580.000,30.1,Temperature,COM4

87,pine chip NO3 humid,03/20/2018 13:16:40,2580.000,0.93,NH3,COM5

87,pine chip NO3 humid,03/20/2018 13:16:40,2580.000,5.54,CO,COM5

87,pine chip NO3 humid,03/20/2018 13:16:40,2580.000,0.09,NO2,COM5

87,pine chip NO3 humid,03/20/2018 13:16:40,2580.000,918.35,C3H8,COM5

87,pine chip NO3 humid,03/20/2018 13:16:40,2580.000,596.72,C4H10,COM5

87,pine chip NO3 humid,03/20/2018 13:16:40,2580.000,1498.98,CH4,COM5

87,pine chip NO3 humid,03/20/2018 13:16:40,2580.000,1.04,H2,COM5

87,pine chip NO3 humid,03/20/2018 13:16:40,2580.000,2.21,C2H5OH,COM5

87,pine chip NO3 humid,03/20/2018 13:16:40,2580.000,19.65,O2,COM6

87,pine chip NO3 humid,03/20/2018 13:16:40,2580.000,980.0,Pressure,COM6

87,pine chip NO3 humid,03/20/2018 13:16:40,2580.000,33.9,uvTemperature,COM6

88,pine chip NO3 humid,03/20/2018 13:17:10,2610.000,871.0,CO2,COM4

88,pine chip NO3 humid,03/20/2018 13:17:10,2610.000,69.1,Humidity,COM4

88,pine chip NO3 humid,03/20/2018 13:17:10,2610.000,30.1,Temperature,COM4

88,pine chip NO3 humid,03/20/2018 13:17:10,2610.000,0.93,NH3,COM5

88,pine chip NO3 humid,03/20/2018 13:17:10,2610.000,5.54,CO,COM5

88,pine chip NO3 humid,03/20/2018 13:17:10,2610.000,0.09,NO2,COM5

88,pine chip NO3 humid,03/20/2018 13:17:10,2610.000,918.35,C3H8,COM5

88,pine chip NO3 humid,03/20/2018 13:17:10,2610.000,596.72,C4H10,COM5

88,pine chip NO3 humid,03/20/2018 13:17:10,2610.000,1498.98,CH4,COM5

88,pine chip NO3 humid,03/20/2018 13:17:10,2610.000,1.04,H2,COM5

88,pine chip NO3 humid,03/20/2018 13:17:10,2610.000,2.21,C2H5OH,COM5

88,pine chip NO3 humid,03/20/2018 13:17:10,2610.000,19.65,O2,COM6

88,pine chip NO3 humid,03/20/2018 13:17:10,2610.000,980.0,Pressure,COM6

88,pine chip NO3 humid,03/20/2018 13:17:10,2610.000,33.9,uvTemperature,COM6

89,pine chip NO3 humid,03/20/2018 13:17:40,2640.000,901.0,CO2,COM4

89,pine chip NO3 humid,03/20/2018 13:17:40,2640.000,69.3,Humidity,COM4

89,pine chip NO3 humid,03/20/2018 13:17:40,2640.000,30.1,Temperature,COM4

89,pine chip NO3 humid,03/20/2018 13:17:40,2640.000,0.94,NH3,COM5

89,pine chip NO3 humid,03/20/2018 13:17:40,2640.000,5.54,CO,COM5

89,pine chip NO3 humid,03/20/2018 13:17:40,2640.000,0.09,NO2,COM5

89,pine chip NO3 humid,03/20/2018 13:17:40,2640.000,927.89,C3H8,COM5

89,pine chip NO3 humid,03/20/2018 13:17:40,2640.000,601.98,C4H10,COM5

89,pine chip NO3 humid,03/20/2018 13:17:40,2640.000,1498.98,CH4,COM5

89,pine chip NO3 humid,03/20/2018 13:17:40,2640.000,1.04,H2,COM5

89,pine chip NO3 humid,03/20/2018 13:17:40,2640.000,2.21,C2H5OH,COM5

89,pine chip NO3 humid,03/20/2018 13:17:40,2640.000,19.65,O2,COM6

89,pine chip NO3 humid,03/20/2018 13:17:40,2640.000,980.0,Pressure,COM6

89,pine chip NO3 humid,03/20/2018 13:17:40,2640.000,33.9,uvTemperature,COM6

90,pine chip NO3 humid,03/20/2018 13:18:10,2670.000,823.0,CO2,COM4

90,pine chip NO3 humid,03/20/2018 13:18:10,2670.000,69.4,Humidity,COM4

90,pine chip NO3 humid,03/20/2018 13:18:10,2670.000,30.1,Temperature,COM4

90,pine chip NO3 humid,03/20/2018 13:18:10,2670.000,0.94,NH3,COM5

90,pine chip NO3 humid,03/20/2018 13:18:10,2670.000,5.54,CO,COM5

90,pine chip NO3 humid,03/20/2018 13:18:10,2670.000,0.09,NO2,COM5

90,pine chip NO3 humid,03/20/2018 13:18:10,2670.000,927.89,C3H8,COM5

90,pine chip NO3 humid,03/20/2018 13:18:10,2670.000,601.98,C4H10,COM5

90,pine chip NO3 humid,03/20/2018 13:18:10,2670.000,1498.98,CH4,COM5

90,pine chip NO3 humid,03/20/2018 13:18:10,2670.000,1.04,H2,COM5

90,pine chip NO3 humid,03/20/2018 13:18:10,2670.000,2.21,C2H5OH,COM5

90,pine chip NO3 humid,03/20/2018 13:18:10,2670.000,19.65,O2,COM6

90,pine chip NO3 humid,03/20/2018 13:18:10,2670.000,980.0,Pressure,COM6

90,pine chip NO3 humid,03/20/2018 13:18:10,2670.000,33.9,uvTemperature,COM6

91,pine chip NO3 humid,03/20/2018 13:18:40,2700.000,853.0,CO2,COM4

91,pine chip NO3 humid,03/20/2018 13:18:40,2700.000,69.6,Humidity,COM4

91,pine chip NO3 humid,03/20/2018 13:18:40,2700.000,30.1,Temperature,COM4

91,pine chip NO3 humid,03/20/2018 13:18:40,2700.000,0.94,NH3,COM5

91,pine chip NO3 humid,03/20/2018 13:18:40,2700.000,5.57,CO,COM5

91,pine chip NO3 humid,03/20/2018 13:18:40,2700.000,0.09,NO2,COM5

91,pine chip NO3 humid,03/20/2018 13:18:40,2700.000,927.89,C3H8,COM5

91,pine chip NO3 humid,03/20/2018 13:18:40,2700.000,601.98,C4H10,COM5

91,pine chip NO3 humid,03/20/2018 13:18:40,2700.000,1525.66,CH4,COM5

91,pine chip NO3 humid,03/20/2018 13:18:40,2700.000,1.05,H2,COM5

91,pine chip NO3 humid,03/20/2018 13:18:40,2700.000,2.22,C2H5OH,COM5

91,pine chip NO3 humid,03/20/2018 13:18:40,2700.000,19.65,O2,COM6

91,pine chip NO3 humid,03/20/2018 13:18:40,2700.000,980.0,Pressure,COM6

91,pine chip NO3 humid,03/20/2018 13:18:40,2700.000,33.9,uvTemperature,COM6

92,pine chip NO3 humid,03/20/2018 13:19:10,2730.000,842.0,CO2,COM4

92,pine chip NO3 humid,03/20/2018 13:19:10,2730.000,69.8,Humidity,COM4

92,pine chip NO3 humid,03/20/2018 13:19:10,2730.000,30.1,Temperature,COM4

92,pine chip NO3 humid,03/20/2018 13:19:10,2730.000,0.94,NH3,COM5

92,pine chip NO3 humid,03/20/2018 13:19:10,2730.000,5.57,CO,COM5

92,pine chip NO3 humid,03/20/2018 13:19:10,2730.000,0.09,NO2,COM5

92,pine chip NO3 humid,03/20/2018 13:19:10,2730.000,927.89,C3H8,COM5

92,pine chip NO3 humid,03/20/2018 13:19:10,2730.000,601.98,C4H10,COM5

92,pine chip NO3 humid,03/20/2018 13:19:10,2730.000,1525.66,CH4,COM5

92,pine chip NO3 humid,03/20/2018 13:19:10,2730.000,1.05,H2,COM5

92,pine chip NO3 humid,03/20/2018 13:19:10,2730.000,2.22,C2H5OH,COM5

92,pine chip NO3 humid,03/20/2018 13:19:10,2730.000,19.64,O2,COM6

92,pine chip NO3 humid,03/20/2018 13:19:10,2730.000,980.0,Pressure,COM6

92,pine chip NO3 humid,03/20/2018 13:19:10,2730.000,33.9,uvTemperature,COM6

93,pine chip NO3 humid,03/20/2018 13:19:40,2760.000,861.0,CO2,COM4

93,pine chip NO3 humid,03/20/2018 13:19:40,2760.000,70.0,Humidity,COM4

93,pine chip NO3 humid,03/20/2018 13:19:40,2760.000,30.1,Temperature,COM4

93,pine chip NO3 humid,03/20/2018 13:19:40,2760.000,0.94,NH3,COM5

93,pine chip NO3 humid,03/20/2018 13:19:40,2760.000,5.57,CO,COM5

93,pine chip NO3 humid,03/20/2018 13:19:40,2760.000,0.09,NO2,COM5

93,pine chip NO3 humid,03/20/2018 13:19:40,2760.000,927.89,C3H8,COM5

93,pine chip NO3 humid,03/20/2018 13:19:40,2760.000,601.98,C4H10,COM5

93,pine chip NO3 humid,03/20/2018 13:19:40,2760.000,1525.66,CH4,COM5

93,pine chip NO3 humid,03/20/2018 13:19:40,2760.000,1.05,H2,COM5

93,pine chip NO3 humid,03/20/2018 13:19:40,2760.000,2.22,C2H5OH,COM5

93,pine chip NO3 humid,03/20/2018 13:19:40,2760.000,19.64,O2,COM6

93,pine chip NO3 humid,03/20/2018 13:19:40,2760.000,980.0,Pressure,COM6

93,pine chip NO3 humid,03/20/2018 13:19:40,2760.000,34.0,uvTemperature,COM6

94,pine chip NO3 humid,03/20/2018 13:20:10,2790.000,831.0,CO2,COM4

94,pine chip NO3 humid,03/20/2018 13:20:10,2790.000,70.1,Humidity,COM4

94,pine chip NO3 humid,03/20/2018 13:20:10,2790.000,30.1,Temperature,COM4

94,pine chip NO3 humid,03/20/2018 13:20:10,2790.000,0.95,NH3,COM5

94,pine chip NO3 humid,03/20/2018 13:20:10,2790.000,5.57,CO,COM5

94,pine chip NO3 humid,03/20/2018 13:20:10,2790.000,0.09,NO2,COM5

94,pine chip NO3 humid,03/20/2018 13:20:10,2790.000,937.53,C3H8,COM5

94,pine chip NO3 humid,03/20/2018 13:20:10,2790.000,607.28,C4H10,COM5

94,pine chip NO3 humid,03/20/2018 13:20:10,2790.000,1525.66,CH4,COM5

94,pine chip NO3 humid,03/20/2018 13:20:10,2790.000,1.05,H2,COM5

94,pine chip NO3 humid,03/20/2018 13:20:10,2790.000,2.22,C2H5OH,COM5

94,pine chip NO3 humid,03/20/2018 13:20:10,2790.000,19.64,O2,COM6

94,pine chip NO3 humid,03/20/2018 13:20:10,2790.000,980.0,Pressure,COM6

94,pine chip NO3 humid,03/20/2018 13:20:10,2790.000,34.0,uvTemperature,COM6

95,pine chip NO3 humid,03/20/2018 13:20:40,2820.000,845.0,CO2,COM4

95,pine chip NO3 humid,03/20/2018 13:20:40,2820.000,70.3,Humidity,COM4

95,pine chip NO3 humid,03/20/2018 13:20:40,2820.000,30.1,Temperature,COM4

95,pine chip NO3 humid,03/20/2018 13:20:40,2820.000,0.95,NH3,COM5

95,pine chip NO3 humid,03/20/2018 13:20:40,2820.000,5.57,CO,COM5

95,pine chip NO3 humid,03/20/2018 13:20:40,2820.000,0.09,NO2,COM5

95,pine chip NO3 humid,03/20/2018 13:20:40,2820.000,937.53,C3H8,COM5

95,pine chip NO3 humid,03/20/2018 13:20:40,2820.000,607.28,C4H10,COM5

95,pine chip NO3 humid,03/20/2018 13:20:40,2820.000,1525.66,CH4,COM5

95,pine chip NO3 humid,03/20/2018 13:20:40,2820.000,1.05,H2,COM5

95,pine chip NO3 humid,03/20/2018 13:20:40,2820.000,2.22,C2H5OH,COM5

95,pine chip NO3 humid,03/20/2018 13:20:40,2820.000,19.64,O2,COM6

95,pine chip NO3 humid,03/20/2018 13:20:40,2820.000,980.0,Pressure,COM6

95,pine chip NO3 humid,03/20/2018 13:20:40,2820.000,33.9,uvTemperature,COM6

96,pine chip NO3 humid,03/20/2018 13:21:10,2850.000,872.0,CO2,COM4

96,pine chip NO3 humid,03/20/2018 13:21:10,2850.000,70.5,Humidity,COM4

96,pine chip NO3 humid,03/20/2018 13:21:10,2850.000,30.1,Temperature,COM4

96,pine chip NO3 humid,03/20/2018 13:21:10,2850.000,0.95,NH3,COM5

96,pine chip NO3 humid,03/20/2018 13:21:10,2850.000,5.57,CO,COM5

96,pine chip NO3 humid,03/20/2018 13:21:10,2850.000,0.09,NO2,COM5

96,pine chip NO3 humid,03/20/2018 13:21:10,2850.000,937.53,C3H8,COM5

96,pine chip NO3 humid,03/20/2018 13:21:10,2850.000,607.28,C4H10,COM5

96,pine chip NO3 humid,03/20/2018 13:21:10,2850.000,1525.66,CH4,COM5

96,pine chip NO3 humid,03/20/2018 13:21:10,2850.000,1.05,H2,COM5

96,pine chip NO3 humid,03/20/2018 13:21:10,2850.000,2.22,C2H5OH,COM5

96,pine chip NO3 humid,03/20/2018 13:21:10,2850.000,19.64,O2,COM6

96,pine chip NO3 humid,03/20/2018 13:21:10,2850.000,980.0,Pressure,COM6

96,pine chip NO3 humid,03/20/2018 13:21:10,2850.000,33.9,uvTemperature,COM6

97,pine chip NO3 humid,03/20/2018 13:21:40,2880.000,839.0,CO2,COM4

97,pine chip NO3 humid,03/20/2018 13:21:40,2880.000,70.6,Humidity,COM4

97,pine chip NO3 humid,03/20/2018 13:21:40,2880.000,30.2,Temperature,COM4

97,pine chip NO3 humid,03/20/2018 13:21:40,2880.000,0.95,NH3,COM5

97,pine chip NO3 humid,03/20/2018 13:21:40,2880.000,5.59,CO,COM5

97,pine chip NO3 humid,03/20/2018 13:21:40,2880.000,0.09,NO2,COM5

